kor_co_nm,fin_prdt_nm,join_way,mtrt_int,spcl_cnd,join_deny,join_member,etc_note,max_limit,fin_co_subm_day,dcls_month_y,fin_co_no_y,intr_rate_type,intr_rate_type_nm,save_trm,intr_rate,intr_rate2,rsrv_type,rsrv_type_nm
키움저축은행,기업 정기적금,영업점,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",없음,,202407310821,202410,0010456,S,단리,36,1.9,1.9,S,정액적립식
키움저축은행,기업 정기적금,영업점,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",없음,,202407310821,202410,0010460,S,단리,6,2.8,2.8,S,정액적립식
키움저축은행,기업 정기적금,영업점,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",없음,,202407310821,202410,0010460,S,단리,12,3.8,3.8,S,정액적립식
키움저축은행,기업 정기적금,영업점,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",없음,,202407310821,202410,0010460,S,단리,24,3.7,3.7,S,정액적립식
키움저축은행,기업 정기적금,영업점,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",없음,,202407310821,202410,0010460,S,단리,36,3.6,3.6,S,정액적립식
키움저축은행,기업 정기적금,영업점,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",없음,,202407310821,202410,0010464,S,단리,6,2.5,2.5,S,정액적립식
키움저축은행,기업 정기적금,영업점,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",없음,,202407310821,202410,0010464,S,단리,12,4.2,4.2,S,정액적립식
키움저축은행,기업 정기적금,영업점,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",없음,,202407310821,202410,0010464,S,단리,24,3.7,3.7,S,정액적립식
키움저축은행,기업 정기적금,영업점,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",없음,,202407310821,202410,0010464,M,복리,6,2.5,2.5,S,정액적립식
키움저축은행,기업 정기적금,영업점,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",없음,,202407310821,202410,0010464,M,복리,12,4.2,4.2,S,정액적립식
키움저축은행,기업 정기적금,영업점,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",없음,,202407310821,202410,0010464,M,복리,24,3.7,3.7,S,정액적립식
키움저축은행,기업 정기적금,영업점,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",없음,,202407310821,202410,0010489,S,단리,12,4.5,4.7,S,정액적립식
키움저축은행,기업 정기적금,영업점,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",없음,,202407310821,202410,0010509,S,단리,12,3.0,3.0,S,정액적립식
키움저축은행,기업 정기적금,영업점,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",없음,,202407310821,202410,0010509,S,단리,24,3.0,3.0,S,정액적립식
키움저축은행,기업 정기적금,영업점,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",없음,,202407310821,202410,0010509,S,단리,36,3.0,3.0,S,정액적립식
키움저축은행,기업 정기적금,영업점,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",없음,,202407310821,202410,0010510,M,복리,36,4.0,4.0,S,정액적립식
키움저축은행,기업 정기적금,영업점,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",없음,,202407310821,202410,0010510,M,복리,24,4.0,4.0,S,정액적립식
키움저축은행,기업 정기적금,영업점,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",없음,,202407310821,202410,0010510,M,복리,12,4.3,4.3,S,정액적립식
키움저축은행,기업 정기적금,영업점,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",없음,,202407310821,202410,0010510,M,복리,6,3.5,3.5,S,정액적립식
키움저축은행,기업 정기적금,영업점,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",없음,,202407310821,202410,0010510,S,단리,36,4.0,4.0,S,정액적립식
키움저축은행,기업 정기적금,영업점,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",없음,,202407310821,202410,0010510,S,단리,24,4.0,4.0,S,정액적립식
키움저축은행,기업 정기적금,영업점,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",없음,,202407310821,202410,0010510,S,단리,12,4.3,4.3,S,정액적립식
키움저축은행,기업 정기적금,영업점,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",없음,,202407310821,202410,0010510,S,단리,6,3.5,3.5,S,정액적립식
키움저축은행,기업 정기적금,영업점,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",없음,,202407310821,202410,0010528,S,단리,6,2.5,2.5,S,정액적립식
키움저축은행,기업 정기적금,영업점,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",없음,,202407310821,202410,0010528,S,단리,12,4.0,4.0,S,정액적립식
키움저축은행,기업 정기적금,영업점,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",없음,,202407310821,202410,0010528,S,단리,24,3.5,3.5,S,정액적립식
키움저축은행,기업 정기적금,영업점,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",없음,,202407310821,202410,0010528,S,단리,36,3.2,3.2,S,정액적립식
키움저축은행,"e-plus 기업정기적금 (인터넷뱅킹,스마트뱅킹)","인터넷,스마트폰","-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",인터넷 가입,,202407310821,202410,0010416,S,단리,6,3.0,3.0,S,정액적립식
키움저축은행,"e-plus 기업정기적금 (인터넷뱅킹,스마트뱅킹)","인터넷,스마트폰","-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",인터넷 가입,,202407310821,202410,0010416,S,단리,12,3.5,3.5,S,정액적립식
키움저축은행,"e-plus 기업정기적금 (인터넷뱅킹,스마트뱅킹)","인터넷,스마트폰","-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",인터넷 가입,,202407310821,202410,0010416,S,단리,24,3.5,3.5,S,정액적립식
키움저축은행,"e-plus 기업정기적금 (인터넷뱅킹,스마트뱅킹)","인터넷,스마트폰","-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",인터넷 가입,,202407310821,202410,0010416,S,단리,36,3.5,3.5,S,정액적립식
키움저축은행,"e-plus 기업정기적금 (인터넷뱅킹,스마트뱅킹)","인터넷,스마트폰","-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",인터넷 가입,,202407310821,202410,0010416,M,복리,6,3.0,3.0,S,정액적립식
키움저축은행,"e-plus 기업정기적금 (인터넷뱅킹,스마트뱅킹)","인터넷,스마트폰","-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",인터넷 가입,,202407310821,202410,0010416,M,복리,12,3.5,3.5,S,정액적립식
키움저축은행,"e-plus 기업정기적금 (인터넷뱅킹,스마트뱅킹)","인터넷,스마트폰","-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",인터넷 가입,,202407310821,202410,0010416,M,복리,24,3.5,3.5,S,정액적립식
키움저축은행,"e-plus 기업정기적금 (인터넷뱅킹,스마트뱅킹)","인터넷,스마트폰","-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",인터넷 가입,,202407310821,202410,0010416,M,복리,36,3.5,3.5,S,정액적립식
키움저축은행,"e-plus 기업정기적금 (인터넷뱅킹,스마트뱅킹)","인터넷,스마트폰","-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",인터넷 가입,,202407310821,202410,0010456,S,단리,6,1.4,1.4,S,정액적립식
키움저축은행,"e-plus 기업정기적금 (인터넷뱅킹,스마트뱅킹)","인터넷,스마트폰","-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",인터넷 가입,,202407310821,202410,0010456,S,단리,12,1.7,1.7,S,정액적립식
키움저축은행,"e-plus 기업정기적금 (인터넷뱅킹,스마트뱅킹)","인터넷,스마트폰","-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",인터넷 가입,,202407310821,202410,0010456,S,단리,24,1.8,1.8,S,정액적립식
키움저축은행,"e-plus 기업정기적금 (인터넷뱅킹,스마트뱅킹)","인터넷,스마트폰","-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",인터넷 가입,,202407310821,202410,0010456,S,단리,36,1.9,1.9,S,정액적립식
키움저축은행,"e-plus 기업정기적금 (인터넷뱅킹,스마트뱅킹)","인터넷,스마트폰","-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",인터넷 가입,,202407310821,202410,0010464,M,복리,24,3.7,3.7,S,정액적립식
키움저축은행,"e-plus 기업정기적금 (인터넷뱅킹,스마트뱅킹)","인터넷,스마트폰","-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",인터넷 가입,,202407310821,202410,0010464,M,복리,12,4.2,4.2,S,정액적립식
키움저축은행,"e-plus 기업정기적금 (인터넷뱅킹,스마트뱅킹)","인터넷,스마트폰","-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",인터넷 가입,,202407310821,202410,0010464,M,복리,6,2.5,2.5,S,정액적립식
키움저축은행,"e-plus 기업정기적금 (인터넷뱅킹,스마트뱅킹)","인터넷,스마트폰","-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",인터넷 가입,,202407310821,202410,0010464,S,단리,24,3.7,3.7,S,정액적립식
키움저축은행,"e-plus 기업정기적금 (인터넷뱅킹,스마트뱅킹)","인터넷,스마트폰","-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",인터넷 가입,,202407310821,202410,0010464,S,단리,12,4.2,4.2,S,정액적립식
키움저축은행,"e-plus 기업정기적금 (인터넷뱅킹,스마트뱅킹)","인터넷,스마트폰","-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",인터넷 가입,,202407310821,202410,0010464,S,단리,6,2.5,2.5,S,정액적립식
키움저축은행,"e-plus 기업정기적금 (인터넷뱅킹,스마트뱅킹)","인터넷,스마트폰","-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",인터넷 가입,,202407310821,202410,0010509,M,복리,36,5.0,5.0,S,정액적립식
키움저축은행,"e-plus 기업정기적금 (인터넷뱅킹,스마트뱅킹)","인터넷,스마트폰","-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",인터넷 가입,,202407310821,202410,0010509,M,복리,24,3.0,3.0,S,정액적립식
키움저축은행,"e-plus 기업정기적금 (인터넷뱅킹,스마트뱅킹)","인터넷,스마트폰","-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",인터넷 가입,,202407310821,202410,0010509,M,복리,12,3.0,3.0,S,정액적립식
키움저축은행,"e-plus 기업정기적금 (인터넷뱅킹,스마트뱅킹)","인터넷,스마트폰","-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",인터넷 가입,,202407310821,202410,0010509,S,단리,36,5.0,5.0,S,정액적립식
키움저축은행,"e-plus 기업정기적금 (인터넷뱅킹,스마트뱅킹)","인터넷,스마트폰","-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",인터넷 가입,,202407310821,202410,0010509,S,단리,24,3.0,3.0,S,정액적립식
키움저축은행,"e-plus 기업정기적금 (인터넷뱅킹,스마트뱅킹)","인터넷,스마트폰","-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",인터넷 가입,,202407310821,202410,0010509,S,단리,12,3.0,3.0,S,정액적립식
키움저축은행,"e-plus 기업정기적금 (인터넷뱅킹,스마트뱅킹)","인터넷,스마트폰","-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",인터넷 가입,,202407310821,202410,0010528,S,단리,36,3.2,3.2,S,정액적립식
키움저축은행,"e-plus 기업정기적금 (인터넷뱅킹,스마트뱅킹)","인터넷,스마트폰","-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",인터넷 가입,,202407310821,202410,0010528,S,단리,24,3.5,3.5,S,정액적립식
키움저축은행,"e-plus 기업정기적금 (인터넷뱅킹,스마트뱅킹)","인터넷,스마트폰","-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",인터넷 가입,,202407310821,202410,0010528,S,단리,12,4.0,4.0,S,정액적립식
키움저축은행,"e-plus 기업정기적금 (인터넷뱅킹,스마트뱅킹)","인터넷,스마트폰","-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",인터넷 가입,,202407310821,202410,0010528,S,단리,6,2.5,2.5,S,정액적립식
키움저축은행,"e-plus 기업정기적금 (인터넷뱅킹,스마트뱅킹)","인터넷,스마트폰","-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",인터넷 가입,,202407310821,202410,0010551,S,단리,36,3.0,3.0,S,정액적립식
키움저축은행,"e-plus 기업정기적금 (인터넷뱅킹,스마트뱅킹)","인터넷,스마트폰","-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",인터넷 가입,,202407310821,202410,0010551,S,단리,24,3.5,3.5,S,정액적립식
키움저축은행,"e-plus 기업정기적금 (인터넷뱅킹,스마트뱅킹)","인터넷,스마트폰","-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",인터넷 가입,,202407310821,202410,0010551,S,단리,12,4.0,4.0,S,정액적립식
키움저축은행,"e-plus 기업정기적금 (인터넷뱅킹,스마트뱅킹)","인터넷,스마트폰","-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",인터넷 가입,,202407310821,202410,0010551,S,단리,6,2.5,2.5,S,정액적립식
키움저축은행,"e-plus 기업정기적금 (인터넷뱅킹,스마트뱅킹)","인터넷,스마트폰","-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",인터넷 가입,,202407310821,202410,0011551,S,단리,36,2.2,2.2,S,정액적립식
키움저축은행,"e-plus 기업정기적금 (인터넷뱅킹,스마트뱅킹)","인터넷,스마트폰","-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",인터넷 가입,,202407310821,202410,0011551,S,단리,24,2.7,2.7,S,정액적립식
키움저축은행,"e-plus 기업정기적금 (인터넷뱅킹,스마트뱅킹)","인터넷,스마트폰","-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,1,"법인 (영리법인,비영리법인)",인터넷 가입,,202407310821,202410,0011551,S,단리,12,3.2,3.2,S,정액적립식
