dcls_month,fin_co_no,fin_prdt_cd,kor_co_nm,fin_prdt_nm,join_way,mtrt_int,spcl_cnd,join_deny,join_member,etc_note,max_limit,dcls_strt_day,dcls_end_day,fin_co_subm_day
202410,0011767,JT3320128,제이티저축은행,회전정기예금_비대면(변동금리상품),"인터넷,스마트폰","-1개월 이내 : 예치시점 약정금리
-1개월 초과 : 0.1%","-최초가입일 금리는 1년간 적용되며, 이후 약정한 회전주기(12개월)별로 계약기간 내에서 이자율이 변동되는 상품임.",1,제한없음,현금IC카드 발급 불가 상품,,20241101,,202411010926
202410,0012120,240032,삼호저축은행,정기예금(인터넷-모바일),"인터넷,스마트폰",없음,"만기후 1개월 이내 해지시 약정금리 적용, 만기후 1개월 초과 이후 해지시 보통예금 이율적용",1,없음,없음,,20241111,,202411110821
202410,0012120,240038,삼호저축은행,정기예금,영업점,없음,"만기후 1개월 이내 해지시 약정금리 적용, 만기후 1개월 초과 이후 해지시 보통예금 이율적용",1,없음,없음,,20241111,,202411110821
202410,0012711,24002,엔에이치저축은행,정기예금,영업점,"-1개월 이내: 지급 전일까지 해당 계좌의 약정금리와 기간별 적용금리 중 낮은 금리
-1개월 초과: 지급일 당시 보통예금 이율",없음,1,제한없음,"-7개월 이상~12개월 미만 금리
(영업점) 2.40
(비대면) 2.50",,20241025,,202410250849
202410,0012711,24031,엔에이치저축은행,회전식 정기예금,"영업점,인터넷,스마트폰","-1개월 이내: 지급 전일까지 해당 계좌의 약정금리와 기간별 적용금리 중 낮은 금리
-1개월 초과: 지급일 당시 보통예금 이율",없음,1,제한없음,"-변동금리 상품: 가입기간은 36개월이며, 회전주기(매 1년)마다 약정이율 변동",,20241025,,202410250849
202410,0012711,24502,엔에이치저축은행,비대면 정기예금,"인터넷,스마트폰","-1개월 이내: 지급 전일까지 해당 계좌의 약정금리와 기간별 적용금리 중 낮은 금리
-1개월 초과: 지급일 당시 보통예금 이율",없음,1,제한없음,없음,,20241025,,202410250849
202410,0012840,TD,대신저축은행,정기예금,"영업점,인터넷","* 만기후 1개월 이내 : 당초 약정이율과 만기시점 해당상품 신규 약정이율 중 낮은이율
* 만기후 1개월 초과: 만기시점 보통예금 이율 (현재 0.1%)",없음,1,모든고객,없음,,20241030,,202410300800
202410,0012840,TD07 TB07,대신저축은행,스마트정기예금,스마트폰,"* 만기후 1개월 이내 : 당초 약정이율과 만기시점 해당상품 신규 약정이율 중 낮은이율
* 만기후 1개월 초과: 만기시점 보통예금 이율 (현재 0.1%)",없음,1,스마트뱅크 가입고객,가입채널 제한 (모바일앱전용상품),,20241030,,202410300800
202410,0012840,TD21,대신저축은행,더드리고정기예금,영업점,"* 만기후 1개월 이내 : 당초 약정이율과 만기시점 해당상품 신규 약정이율 중 낮은이율
* 만기후 1개월 초과: 만기시점 보통예금 이율 (현재 0.1%)",없음,1,만 65세이상 고객,영업점전용상품,,20241030,,202410300800
202410,0012840,TD22,대신저축은행,대신든든정기예금,영업점,"* 만기후 1개월 이내 : 당초 약정이율과 만기시점 해당상품 신규 약정이율 중 낮은이율
* 만기후 1개월 초과: 만기시점 보통예금 이율 (현재 0.1%)",없음,1,모든고객,영업점전용상품,,20241030,,202410300800
202410,0012840,TD31,대신저축은행,회전정기예금,영업점,"* 만기후 1개월 이내 : 마지막 회전주기의 약정이율나 만기시점 동일상품 신규 약정이율 중 낮은이율
* 만기후 1개월 초과: 만기시점 보통예금 이율 (현재 0.1%)",없음,1,모든고객,영업점전용상품,,20241030,,202410300800
202410,0012840,TD33,대신저축은행,스마트회전정기예금,스마트폰,"* 만기후 1개월 이내 : 마지막 회전주기의 약정이율나 만기시점 동일상품 신규 약정이율 중 낮은이율
* 만기후 1개월 초과: 만기시점 보통예금 이율 (현재 0.1%)",없음,1,스마트뱅크 가입고객,가입채널 제한 (모바일앱전용상품),,20241030,,202410300800
202410,0012889,240066,아이비케이저축은행,참기특한정기예금,"영업점,인터넷,스마트폰","-만기후 1개월 이내:약정금리와 현행고시 금리중 낮은 이율
-1개월미만 해지 및 만기경과 1개월 초과 : 보통예금이율",없음,1,제한없음,없음,,20240902,,202409020906
202410,0012889,240071,아이비케이저축은행,참기특한정기예금(비대면),"인터넷,스마트폰","-만기후 1개월 이내:약정금리와 현행고시 금리중 낮은 이율
-1개월미만 해지 및 만기경과 1개월 초과 : 보통예금이율",없음,1,"제한없음(단,비거주 외국인 제외)",없음,,20240902,,202409020906
202410,0012889,240074,아이비케이저축은행,IBKSB 회전정기예금(변동금리),"영업점,인터넷,스마트폰","* 만기경과 1개월 이내 : 약정금리와 현행고시 금리중 낮은이율
* 만기경과 1개월 초과 : 보통예금 이율",없음,1,"제한없음(단,비거주 외국인 제외)",매 회전주기 기준 정기예금 고시금리+0.10%우대금리 적용하여 약정이율 변동,,20240701,,202407011051
202410,0012889,240076,아이비케이저축은행,IBKSB e-회전정기예금(변동금리),"인터넷,스마트폰","* 만기경과 1개월 이내 : 약정금리와 현행고시 금리중 낮은이율
* 만기경과 1개월 초과 : 보통예금 이율",없음,1,"제한없음(단,비거주 외국인 제외)",매 회전주기 기준 정기예금 고시금리+0.10%우대금리 적용하여 약정이율 변동,,20240701,,202407011051
202410,0012889,240083,아이비케이저축은행,이어드림 회전정기예금(변동금리),영업점,"* 만기경과 1개월 이내 : 약정금리와 현행고시 금리중 낮은이율
* 만기경과 1개월 초과 : 보통예금 이율",없음,1,"제한없음(단,비거주 외국인 제외)",매 회전주기 기준 정기예금 12개월 고시금리+회차별 우대금리 적용하여 약정이율 변동,,20240701,,202407011051
202410,0013002,BNK1001,비엔케이저축은행,정기예금(대면),영업점,"* 1개월내 
: 당초 약정이율 또는 만기시 동일상품 동일계약기간의 신규 약정이율(단리) 중 낮은 이율 적용
* 1개월이후
: 보통예금 금리 적용","비대면, 인터넷,모바일 가입시 0.1%우대",1,제한없음,없음,,20241111,,202411110829
202410,0013002,BNK1003,비엔케이저축은행,삼삼한정기예금(회전정기예금)(1년단위 변동금리),"영업점,인터넷,스마트폰","* 1개월내 
: 당초 약정이율 또는 만기시 동일상품 동일계약기간의 신규 약정이율(단리) 중 낮은 이율 적용
* 1개월이후
: 보통예금 금리 적용",없음,1,제한없음,없음,,20241111,,202411110829
202410,0013002,BNK1005,비엔케이저축은행,"정기예금(비대면,인터넷,모바일)","인터넷,스마트폰","* 1개월내 
: 당초 약정이율 또는 만기시 동일상품 동일계약기간의 신규 약정이율(단리) 중 낮은 이율 적용
* 1개월이후
: 보통예금 금리 적용",없음,1,제한없음,없음,,20241111,,202411110829
202410,0013127,240000,케이비저축은행,정기예금,영업점,"- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율","- 인터넷뱅킹 신규가입하여 출금계좌를 등록한 후 당일 창구 신규시 우대금리 연 0.1%p적용. 
단, 신규가입일 포함 14일 이내 타기관 공인인증서 미등록시 우대금리 적용해제",1,제한없음,"- 3~36개월 가입가능
- 가입금액 : 100만원이상",,20240905,,202409051125
202410,0013127,240001,케이비저축은행,KB e-plus 정기예금,"인터넷,스마트폰","- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율",없음,1,제한없음,"- 3~36개월 가입가능
- 가입금액 : 100만원이상",,20240905,,202409051125
202410,0013127,240002,케이비저축은행,KB회전식정기예금,영업점,"- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율",-만 65세이상 첫가입시 최초 1계좌에 한하여 우대금리 연 0.1%p적용,1,제한없음,"- 가입기간 36개월로 매 회전주기(1년)마다 자동회전되는 회전정기예금(변동금리상품)
- 가입금액 : 100만원이상",,20240905,,202409051125
202410,0013127,240003,케이비저축은행,kiwi회전식정기예금,스마트폰,"- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율",없음,1,제한없음,"- 가입기간 36개월로 매 회전주기(1년)마다 자동회전되는 회전정기예금(변동금리상품)
- 가입금액 : 100만원이상",,20240905,,202409051125
202410,0013166,240001,하나저축은행,정기예금,"영업점,인터넷,스마트폰","-1개월 이내 : 약정금리와 현행 고시금리 중 낮은 금리
-1개월 초과 : 현행 고시 보통예금 금리","* 최고우대금리 : 0.2%
- 인터넷뱅킹, 모바일APP, 모바일WEB(하나디지털뱅크, 하나원큐연계), 비대면계좌개설서비스(SB톡톡)으로 가입: 0.1%
- 하나카드 휴면 6개월 이상 무실적 고객이 발급 후 3개월간 이용실적 10만원 이상 확인 시 0.1% 단,①~⑤ 모두충족 시
(자세한 사항은 홈페이지 참조)
※ 단위는 연%p",1,제한없음,"1. 최저가입금액 : 10만원이상

2. 중도해지금리
-1개월미만 : 보통예금 금리 
-1개월이상 : 약정금리 * (경과월수 / 계약월수)*차등율
(최저금리 : 약정금리 * 50%)

-1개월이상~12개월미만(차등율:60%)
-12개월이상~24개월미만(차등율:70%)
-24개월이상(차등율:80%)",,20241025,,202410250834
202410,0013166,240002,하나저축은행,1Q 비대면정기예금,"인터넷,스마트폰","-1개월 이내 : 약정금리와 현행 고시금리 중 낮은 금리
-1개월 초과 : 현행 고시 보통예금 금리",없음,1,제한없음,"1. 최저가입금액 : 10만원이상

2. 중도해지금리
-1개월미만 : 보통예금 금리 
-1개월이상 : 약정금리 * (경과월수 / 계약월수)*차등율
(최저금리 : 약정금리 * 50%)

-1개월이상~12개월미만(차등율:60%)
-12개월이상~24개월미만(차등율:70%)",,20241025,,202410250834
202410,0013166,240006,하나저축은행,비대면 세바퀴정기예금(1년단위 변동금리상품),"인터넷,스마트폰","-1개월 이내 : 약정금리와 현행 고시금리 중 낮은 금리
-1개월 초과 : 현행 고시 보통예금 금리",없음,1,제한없음,"1. 회전주기 (매1년)마다 계약기간 이내에서 이자율 변동 및 이자를 지급하는 장기 정기예금(12개월 변동금리)

2. 최저가입금액 : 10만원이상

3. 중도해지금리
-1개월미만 : 보통예금 금리 
-1개월이상 : 약정금리 * (경과월수 / 계약월수)*차등율
(최저금리 : 약정금리 * 50%)

-1개월이상~12개월미만(차등율:60%)",,20241025,,202410250834
202410,0013166,240007,하나저축은행,세바퀴정기예금(1년단위 변동금리상품),"영업점,인터넷,스마트폰","-1개월 이내 : 약정금리와 현행 고시금리 중 낮은 금리
-1개월 초과 : 현행 고시 보통예금 금리","세바퀴 정기예금 가입시 0.1%
인터넷뱅킹,모바일APP,모바일WEB(하나디지털뱅크, 하나원큐연계)으로 가입시 0.1%",1,제한없음,"1. 회전주기 (매1년)마다 계약기간 이내에서 이자율 변동 및 이자를 지급하는 장기 정기예금(12개월 변동금리)

2. 최저가입금액 : 10만원이상

3. 중도해지금리
-1개월미만 : 보통예금 금리 
-1개월이상 : 약정금리 * (경과월수 / 계약월수)*차등율
(최저금리 : 약정금리 * 50%)

-1개월이상~12개월미만(차등율:60%)",,20241025,,202410250834
202410,0013308,240059,제이티친애저축은행,회전식 정기예금(변동금리상품),영업점,"-1개월 이내 해지시 : 약정이율 적용
-1개월 초과 이후 해지시 : 보통예금 금리 적용",없음,1,제한없음,"1. 가입기간 : 36개월 ~ 60개월만 가능
2. 적용금리(약정금리)
- 가입시점 : 개설일 기준의 영업점 및 홈페이지에 고시한 이율적용
- 회전기간 도래시점 :(변동금리상품_회전주기(매 1년)마다 약정이율 변동) 회전당일 기준의 영업점 및 홈페이지에 고시한 이율적용
3. 중도해지이자율 
- 기간별 차등적용(당사홈페이지 참조)",,20241024,,202410240841
202410,0013308,240074,제이티친애저축은행,비대면 회전식 정기예금(변동금리상품),"인터넷,스마트폰","-1개월 이내 해지시 : 약정이율 적용
-1개월 초과 이후 해지시 : 보통예금 금리 적용",없음,1,제한없음,"1. 가입기간 : 36개월 ~ 60개월만 가능
2. 적용금리(약정금리)
- 가입시점 : 개설일 기준의 영업점 및 홈페이지에 고시한 이율적용
- 회전기간 도래시점 :(변동금리상품_회전주기(매 1년)마다 약정이율 변동) 회전당일 기준의 영업점 및 홈페이지에 고시한 이율적용
3. 중도해지이자율 
- 기간별 차등적용(당사홈페이지 참조)",,20241024,,202410240841
202410,0013308,JTCSB240001,제이티친애저축은행,정기예금,영업점,"-1개월 이내 해지시 : 약정이율 적용
-1개월 초과 이후 해지시 : 보통예금 금리 적용",없음,1,제한없음,없음,,20241024,,202410240841
202410,0013308,JTCSB240060,제이티친애저축은행,비대면 정기예금,"인터넷,스마트폰","-1개월 이내 해지시 : 약정이율 적용
-1개월 초과 이후 해지시 : 보통예금 금리 적용",없음,1,제한없음,없음,,20241024,,202410240841
202410,0013313,24000,신한저축은행,정기예금,영업점,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,1,제한없음,"- 이자지급방식 : 단리식(매월지급), 복리식(만기일시지급)
- 해지방법 : 영업점 방문 또는 인터넷홈페이지/모바일앱에 접속하여 해약",,20240527,,202405271732
202410,0013313,24002,신한저축은행,더드림정기예금,영업점,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,1,제한없음,"-가입기간이 3년,4년,5년인 회전식 정기예금
-회전주기(매1년)마다 자동회전
-회전되는 시기의 정기예금 고시금리+0.1%
-중도해지시 회전주기 완료기간에 대해 약정이율 적용
-이자지급방식: 단리식(매월지급), 복리식(회전주기 1년마다 이자지급)
-가입방법: 영업점 방문
-해지방법: 영업점 방문 또는 온라인채널",,20240527,,202405271732
202410,0013313,24010,신한저축은행,e-정기예금,인터넷,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,1,개인,"- 이자지급방식 : 단리식(매월지급), 복리식(만기일시지급)
- 가입방법 : 인터넷홈페이지
- 해지방법 : 인터넷홈페이지/모바일앱에 접속하여 해약
- e-정기예금, s-정기예금, e-더드림정기예금, s-더드림정기예금 1인당 통합 한도 5억",500000000.0,20240527,,202405271732
202410,0013313,24017,신한저축은행,e-더드림정기예금,인터넷,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,1,개인,"-가입기간이 3년,4년,5년인 회전식 정기예금
-회전주기(매1년)마다 자동회전
-회전되는 시기의 e-정기예금 고시금리+0.1%
-중도해지시 회전주기 완료기간에 대해 약정이율 적용
-이자지급방식: 단리식(매월지급), 복리식(회전주기 1년마다 이자지급)
-가입방법: 인터넷홈페이지
-해지방법: 온라인채널
-온라인 정기예금 1인당 통합한도 5억",500000000.0,20240527,,202405271732
202410,0013313,24110,신한저축은행,s-정기예금,스마트폰,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,1,개인,"- 이자지급방식 : 단리식(매월지급), 복리식(만기일시지급)
- 가입방법 : 모바일앱
- 해지방법 : 인터넷홈페이지/모바일앱에 접속하여 해약
- e-정기예금, s-정기예금, e-더드림정기예금, s-더드림정기예금 1인당 통합 한도 5억
- 2023.02.13 smart-정기예금에서 s-정기예금으로 상품명 변경",500000000.0,20240527,,202405271732
202410,0013313,24117,신한저축은행,s-더드림정기예금,스마트폰,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,1,개인,"-가입기간이 3년,4년,5년인 회전식 정기예금
-회전주기(매1년)마다 자동회전
-회전되는 시기의 s-정기예금 고시금리+0.1%
-중도해지시 회전주기 완료기간에 대해 약정이율 적용
-이자지급방식: 단리식(매월지급), 복리식(회전주기 1년마다 이자지급)
-가입방법: 모바일앱
-해지방법: 온라인채널
-온라인 정기예금 1인당 통합한도 5억",500000000.0,20240527,,202405271732
202410,0013350,1120241001,웰컴저축은행,정기예금,영업점,"- 만기 후 1개월 이하 : 가입 당시 약정금리나 만기시점의 동일 상품·계약기간의 신규약정금리 중 낮은 금리 적용
(만기시점의 동일 상품·계약기간이 없을 경우 : 가입 당시 약정금리)
- 만기 후 1개월 초과 : 연 0.1%",-,1,제한없음,영업점 전용상품,,20241108,,202411080859
202410,0013350,1120241011,웰컴저축은행,웰뱅 회전 정기예금,영업점,"- 만기 후 1개월 이하 : 마지막 회전주기의 약정금리나 만기시점의 동일 상품·계약기간의 신규약정금리 중 낮은 금리 적용
(만기시점의 동일 상품·계약기간이 없을 경우 : 가입 당시 약정금리)
- 만기 후 1개월 초과 : 연 0.1%",-,1,제한없음,영업점 전용상품,,20241108,,202411080859
202410,0013350,1120242001,웰컴저축은행,e-정기예금,인터넷,"- 만기 후 1개월 이하 : 가입 당시 약정금리나 만기시점의 동일 상품·계약기간의 신규약정금리 중 낮은 금리 적용
(만기시점의 동일 상품·계약기간이 없을 경우 : 가입 당시 약정금리)
- 만기 후 1개월 초과 : 연 0.1%",-,1,제한없음,인터넷뱅킹 전용상품,,20241108,,202411080859
202410,0013350,1120242003,웰컴저축은행,웰뱅 회전 e-정기예금,인터넷,"- 만기 후 1개월 이하 : 마지막 회전주기의 약정금리나 만기시점의 동일 상품·계약기간의 신규약정금리 중 낮은 금리 적용
(만기시점의 동일 상품·계약기간이 없을 경우 : 가입 당시 약정금리)
- 만기 후 1개월 초과 : 연 0.1%",-,1,제한없음,인터넷뱅킹 전용상품,,20241108,,202411080859
202410,0013350,1120243002,웰컴저축은행,m-정기예금,스마트폰,"- 만기 후 1개월 이하 : 가입 당시 약정금리나 만기시점의 동일 상품·계약기간의 신규약정금리 중 낮은 금리 적용
(만기시점의 동일 상품·계약기간이 없을 경우 : 가입 당시 약정금리)
- 만기 후 1개월 초과 : 연 0.1%",-,1,제한없음,스마트(모바일)뱅킹 전용상품,,20241108,,202411080859
202410,0013350,1120243003,웰컴저축은행,웰뱅 회전 m-정기예금,스마트폰,"- 만기 후 1개월 이하 : 마지막 회전주기의 약정금리나 만기시점의 동일 상품·계약기간의 신규약정금리 중 낮은 금리 적용
(만기시점의 동일 상품·계약기간이 없을 경우 : 가입 당시 약정금리)
- 만기 후 1개월 초과 : 연 0.1%",-,1,제한없음,스마트(모바일)뱅킹 전용상품,,20241108,,202411080859
202410,0013351,240062,오케이저축은행,OK정기예금,영업점,"만기 후 1개월 이하 약정이율 혹은 만기시점 해당상품 이율 중 낮은 이율, 만기 후 1개월 초과 시 부터 0.1%",없음,1,제한없음,-,10000000000.0,20241030,,202410300836
202410,0013351,240067,오케이저축은행,OK e-정기예금,"인터넷,스마트폰","만기 후 1개월 이하 약정이율 혹은 만기시점 해당상품 이율 중 낮은 이율, 만기 후 1개월 초과 시 부터 0.1%",없음,1,제한없음,-,10000000000.0,20241030,,202410300836
202410,0013351,240070,오케이저축은행,OK안심정기예금(변동금리),영업점,"만기 후 1개월 이하 약정이율 혹은 만기시점 해당상품 이율 중 낮은 이율, 만기 후 1개월 초과 시 부터 0.1%",없음,1,제한없음,3년제 정기예금으로 가입 후 매 1년 마다 해당시점 금리로 자동연장되는 변동금리 상품. 매 1년 경과 후 중도해지 시 가입일부터 1년 경과 시점까지는 정상이율을 적용함,10000000000.0,20241030,,202410300836
202410,0013351,240071,오케이저축은행,OK e-안심정기예금(변동금리),"인터넷,스마트폰","만기 후 1개월 이하 약정이율 혹은 만기시점 해당상품 이율 중 낮은 이율, 만기 후 1개월 초과 시 부터 0.1%",없음,1,제한없음,3년제 정기예금으로 가입 후 매 1년 마다 해당시점 금리로 자동연장되는 변동금리 상품. 매 1년 경과 후 중도해지 시 가입일부터 1년 경과 시점까지는 정상이율을 적용함,10000000000.0,20241030,,202410300836
202410,0013351,240097,오케이저축은행,OK e-안심앱플러스정기예금(변동금리),스마트폰,"만기 후 1개월 이하: 약정이율 혹은 만기시점 해당상품 이율 중 낮은 이율, 만기 후 1개월 초과: 연0.1%",없음,1,개인,"*OK저축은행 모바일뱅킹앱 전용상품
*3년제 정기예금으로 가입 후 매 1년 마다 해당시점 금리로 자동연장되는 변동금리 상품. 매 1년 경과 후 중도해지 시 가입일부터 1년 경과 시점까지는 정상이율을 적용함",10000000000.0,20241030,,202410300836
202410,0013351,240099,오케이저축은행,OK e-안심앱플러스정기예금6 (변동금리),스마트폰,"만기 후 1개월 이하: 약정이율 혹은 만기시점 해당상품 이율 중 낮은 이율, 만기 후 1개월 초과: 연0.1%",없음,1,개인,"*OK저축은행 모바일뱅킹앱 전용상품
*6개월 회전식 정기예금 (3년 만기 정기예금으로 가입 후 매 6개월 마다 해당시점 금리로 자동연장되는 변동금리 상품. 매 6개월 경과 후 중도해지 시 가입일부터 6개월 경과 시점까지는 정상이율을 적용함.)",10000000000.0,20241030,,202410300836
202410,0010001,WR0001F,우리은행,우리SUPER주거래적금,"영업점,인터넷,스마트폰,전화(텔레뱅킹)","만기 후
- 1개월이내 : 만기시점약정이율×50%
- 1개월초과 6개월이내: 만기시점약정이율×30%
- 6개월초과 : 만기시점약정이율×20%

※ 만기시점 약정이율 : 일반정기적금 금리","1. 거래실적 인정기간 동안 우리은행 입출식 계좌에서 아래 각 항목별 실적이 있는 월 수가 계약기간의 1/2이상인 경우
가. 급여/연금 이체 : 연 0.7%p
나. 공과금 자동이체 출금실적 : 0.3%p
다. 우리카드사 신용/체크카드 결제금액 10만원 이상 출금 : 연 0.3%p
2. 우리은행 상품서비스 마케팅 동의 항목 중 전화 및 SMS항목을 모두 동의한 후 만기해지시점까지 유지 : 연 0.1%p
3. 이 상품 가입 시 금리우대쿠폰 적용한 경우",1,실명의 개인,"1. 가입기간 : 1년/2년/3년
2. 가입금액 : 월 50만원 이내",,20241021,,202410211022
202410,0010001,WR0001L,우리은행,WON적금,"스마트폰,전화(텔레뱅킹)","만기 후
- 1개월이내 : 만기시점약정이율×50%
- 1개월초과 6개월이내: 만기시점약정이율×30%
- 6개월초과 : 만기시점약정이율×20%

※ 만기시점 약정이율 : 일반정기적금 금리","1. 아래 각 항(가, 나)의 조건을 충족하는 경우 합산 최대 연 0.2%p 우대
가. 이 적금을 우리꿈통장, WON통장에 연결하여 가입하는 경우 : 0.1%p
나. 우리 오픈뱅킹 서비스에 타행계좌가 등록되어 있는 경우 : 연 0.1%p",1,실명의 개인,"1. 가입기간 : 1년
2. 가입금액 : 월 50만원 이내",,20241021,,202410211022
202410,0010002,00266451,한국스탠다드차타드은행,퍼스트가계적금,"영업점,인터넷,스마트폰","만기 후 1개월: 약정이율의 50%
만기 후 1개월 초과 1년 이내: 약정이율의 30%
만기 후 1년 초과: 약정이율의 10%",없음,1,개인(개인사업자 포함),해당없음,10000000.0,20241101,99991231,202411010955
202410,0010016,10521001000846001,아이엠뱅크,내손안에 적금,스마트폰,"만기 후 1개월 미만 경과: 약정이자율 x 50%
만기 후 3개월 미만 경과: 약정이자율 x 25%
만기 후 3개월 이상 경과: 약정이자율 x 10%","* 최고우대금리 : 연0.55%p
 - 당행 인터넷/모바일뱅킹을 통하여 최초로 적립식예금 가입 시 : 연0.20%p
 - 상품 가입 전 최근 3개월 이내 당행 인터넷/모바일뱅킹을 통한 이체거래 3회 이상 : 연0.10%p
- 상품 가입 전 수수료우대 통장 보유 고객 : 연0.20%p
* 해당 상품을 모바일뱅킹을 통해 가입 : 연0.05%p",1,실명의 개인,1계좌당 가입한도 : 월 100만원(최저 10만원 이상),1000000.0,20241021,,202410210940
202410,0010016,10527001000925000,아이엠뱅크,영플러스적금,"영업점,인터넷,스마트폰","만기 후 1개월 미만 경과: 약정이자율 x 50%
만기 후 3개월 미만 경과: 약정이자율 x 25%
만기 후 3개월 이상 경과: 약정이자율 x 10%","* 최고우대금리 : 연0.55%p
- 상품 가입 전 영플러스통장 보유 또는 재예치일 기준 영플러스통장 전월 평잔 10만원 이상 : 연0.10%p
- 예금기간 중 입금횟수 10회 이상 : 연0.10%p
- 입학 및 졸업 축하금리 : 연0.30%p
* 해당 상품을 인터넷/모바일뱅킹을 통해 가입 : 연0.05%p",3,만 29세 이하 실명의 개인,1계좌당 가입한도 : 월 50만원(최저 1만원 이상),500000.0,20241021,,202410210940
202410,0010016,10527001001272000,아이엠뱅크,내가만든 보너스적금,"영업점,인터넷,스마트폰","만기 후 1개월 미만 경과: 약정이자율 x 50%
만기 후 3개월 미만 경과: 약정이자율 x 25%
만기 후 3개월 이상 경과: 약정이자율 x 10%","* 최고우대금리 : 연0.80%p
 - 인터넷/모바일뱅킹으로 신규 : 연0.20%p
 - 상품 가입 전 마케팅활용[개인(신용)정보수집이용동의] 전체 동의 : 연0.20%p
(계약기간 1년인 경우 만기일 기준)
 - 당행 계좌로 자동이체 8회 이상 입금 : 연0.20%p
 - 원금합계 100만원 이상 : 연0.10%p 또는 원금합계 200만원 이상 : 연0.20%p",1,실명의 개인,"1계좌당 가입한도 : 월20만원
(최저 1만원 이상)",200000.0,20241021,,202410210940
202410,0010016,10527001001278000,아이엠뱅크,iM스마트적금,"인터넷,스마트폰","만기 후 1개월 미만 경과: 약정이자율 x 50%
만기 후 3개월 미만 경과: 약정이자율 x 25%
만기 후 3개월 이상 경과: 약정이자율 x 10%","* 최고우대금리 : 연0.45%p
- 가입일로부터 3개월 이내 1가지 이상 요건 충족시 : 연0.20%p
① 당행 주택청약종합저축 보유
② 당행 신용(체크)카드 결제실적 보유(결제금액 출금기준)
- 전체 계약월수 중 1/2이상 당행 계좌에서 자동이체 납입 시 : 연0.20%p
* 해당 상품을 인터넷/모바일뱅킹을 통해 가입 : 연0.05%p",1,실명의 개인,1계좌당 가입한도 : 월 100만원(최저 5만원 이상),1000000.0,20241021,,202410210940
202410,0010017,01020400490001,부산은행,펫 적금,"영업점,스마트폰","- 만기후 1년이내:가입기간별 일반정기적금 기본이율 x 50%
- 만기후 1년초과:가입기간별 일반정기적금 기본이율 x 20%","*우대이율 6개월제 최대 0.55%, 12개월제 최대 0.90%",1,실명의 개인고객(1인 1계좌),"1. 가입한도: 월 1만원 이상 50만원 이하 원단위
2. 자유적립식",500000.0,20241021,,202410211032
202410,0010017,01020400490002,부산은행,펫 적금,"영업점,스마트폰","- 만기후 1년이내:가입기간별 일반정기적금 기본이율 x 50%
- 만기후 1년초과:가입기간별 일반정기적금 기본이율 x 20%","*우대이율 6개월제 최대 0.55%, 12개월제 최대 0.90%",1,실명의 개인고객(1인 1계좌),"1. 가입한도: 월 1만원 이상 50만원 이하 원단위
2. 정기적립식",500000.0,20241021,,202410211032
202410,0010017,01020400510001,부산은행,"저탄소 실천
적금","영업점,인터넷,스마트폰","- 만기후 1년이내:가입기간별 일반정기적금 기본이율 x 50%
- 만기후 1년초과:가입기간별 일반정기적금 기본이율 x 20%","조건 달성여부에 따라 우대금리 적용
*개인형 우대이율: 최대0.4%
*기업형(개인사업자 및 법인)우대이율: 최대0.4%",1,제한없음,"1. 가입한도: 월 1만원 이상 1천만원 이하 원단위 (월 1천만원 이하 불입 가능)
2. 자유적립식",10000000.0,20241021,,202410211032
202410,0010017,01020400530001,부산은행,"BNK내맘대로 
적금","영업점,인터넷,스마트폰","- 만기후 1년이내:가입기간별 일반정기적금 기본이율 x 50%
- 만기후 1년초과:가입기간별 일반정기적금 기본이율 x 20%","*우대이율 최대 0.2%
- 신규시 우대이율 0.05% 및 해지시 우대이율 최대 0.15%",1,제한없음,"1. 가입금액 :
   1천원 이상
2. 가입기간 : 
6개월 이상 60개월 이하(일단위)",,20241021,,202410211032
202410,0010017,1020400640001,부산은행,BNK아기천사적금,스마트폰,"- 만기후 1년이내:가입기간별 일반정기적금 기본이율 x 50%
- 만기후 1년초과:가입기간별 일반정기적금 기본이율 x 20%",*우대이율 최대 6.00%,1,실명의 개인고객(1인 1계좌),"1. 가입한도: 월 1만원 이상 30만원 이하 원단위
2.자유적립식",300000.0,20241021,,202410211032
